eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,mean_oracle_gated_gain,bootstrap_gain_p05,official_psnr,sim_psnr,sim_delta_vs_official,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,eligible_for_pass,split_family,split,train_n,valid_n
204,196,8,0.9852941176470589,0.6994818652849741,60,0.9666666666666667,0,0.0,0,0.0,64,0.984375,1.0386190839589122,0.872331176460286,30.46849267385541,31.50711175781432,1.0386190839589122,0.946229828981072,0.16864456263046537,D_internal_contrast,hgb,0.2,0.05,10967,10953,708,1,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9732142857142857,0.7428571428571429,30,0.9,5,1.0,3,1.0,12,1.0,1.300040424733396,1.0014124072208699,29.89198004352979,31.192020468263188,1.300040424733396,0.9608254026778899,0.3711518687049572,D_internal_contrast,hgb,0.2,0.05,10967,10953,796,1,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.8697318007662835,0.39303482587064675,149,0.8187919463087249,159,0.8679245283018868,87,0.8390804597701149,120,0.875,0.07439311109193425,0.02144831964600119,39.837928112677155,39.91232122376909,0.07439311109193425,0.3382478124817113,0.2508065340740374,D_internal_contrast,hgb,0.2,0.05,10967,10953,674,1,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,0.9847715736040609,0.6722222222222223,62,0.9516129032258065,0,0.0,0,0.0,5,1.0,0.7503825213987204,0.6269511933176658,29.13097007984319,29.88135260124191,0.7503825213987204,0.9148664498509026,0.25582005109701844,D_internal_contrast,hgb,0.2,0.05,10967,10953,721,1,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.831858407079646,0.4838709677419355,110,0.7272727272727273,86,0.8837209302325582,35,0.7714285714285715,49,0.9387755102040817,0.16048805758740914,0.11554947922950291,37.85682939712761,38.01731745471503,0.16048805758740914,0.7044729833091068,0.39185227521755306,D_internal_contrast,hgb,0.2,0.05,10967,10953,717,1,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.908,0.5369458128078818,115,0.8173913043478261,14,0.7857142857142857,11,0.7272727272727273,0,0.0,0.7737858417843076,0.5978920351055307,30.908283717754124,31.682069559538434,0.7737858417843076,0.8979423644942647,0.38569204776884697,D_internal_contrast,hgb,0.2,0.05,10967,10953,680,1,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.788,0.6628571428571428,94,0.6276595744680851,152,0.7105263157894737,68,0.5882352941176471,250,0.788,0.36792717813196185,0.2995776665140527,38.83344644305326,39.201373621185226,0.36792717813196185,0.8564757975429954,0.45092728252553965,D_internal_contrast,hgb,0.2,0.05,10967,10953,687,1,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.84,0.649746192893401,103,0.6699029126213593,14,0.5,8,0.5,0,0.0,0.7051512817254191,0.5800285242367732,32.28502827506557,32.990179556790984,0.7051512817254191,0.9124914358284301,0.42461426497552246,D_internal_contrast,hgb,0.2,0.05,10967,10953,669,1,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.776,0.6875,99,0.5555555555555556,70,0.5714285714285714,38,0.3684210526315789,0,0.0,0.4508781568875571,0.3559632690863082,34.99571379304915,35.44659194993671,0.4508781568875571,0.8676914206002898,0.5002026444388757,D_internal_contrast,hgb,0.2,0.05,10967,10953,676,1,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.84,0.6615384615384615,99,0.6666666666666666,61,0.7049180327868853,33,0.6060606060606061,59,0.8305084745762712,0.7052104446324371,0.5710359689627239,33.84071671144422,34.54592715607666,0.7052104446324371,0.9181665089905616,0.5321279306561713,E_all_deployable,hgb,0.2,0.05,13528,13494,671,1,random,random_1,750,250
250,219,31,0.812,0.6089385474860335,102,0.6862745098039216,52,0.6538461538461539,19,0.42105263157894735,66,0.7727272727272727,0.5195663362667453,0.40340818533031,34.29031846921945,34.80988480548619,0.5195663362667453,0.8653353613540201,0.4146709786041333,E_all_deployable,hgb,0.2,0.05,13528,13494,685,1,random,random_2,750,250
250,227,23,0.804,0.6557377049180327,105,0.6,65,0.6615384615384615,34,0.47058823529411764,60,0.7833333333333333,0.6934568724732489,0.5576044862780115,34.13535826605321,34.82881513852646,0.6934568724732489,0.9347711134579979,0.49223898511106506,E_all_deployable,hgb,0.2,0.05,13528,13494,677,1,random,random_3,750,250
250,230,20,0.76,0.4827586206896552,142,0.6338028169014085,0,0.0,0,0.0,36,0.7777777777777778,0.1879297195800277,0.13321382066291057,36.55675585116884,36.74468557074887,0.1879297195800277,0.6775967600198545,0.41054411140605285,E_all_deployable,hgb,0.2,0.05,13528,13494,674,1,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.976,0.6199095022624435,88,0.9545454545454546,0,0.0,0,0.0,43,0.9767441860465116,0.6971548257938912,0.5727716078618558,32.06365707295534,32.76081189874923,0.6971548257938912,0.8997229720855406,0.23170983841176643,E_all_deployable,hgb,0.2,0.05,13528,13494,679,1,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.752,0.48366013071895425,125,0.632,250,0.752,125,0.632,152,0.7894736842105263,0.11414184576182254,0.07743140727117498,41.996655378489706,42.11079722425153,0.11414184576182254,0.5604962237366847,0.1890899639837422,E_all_deployable,hgb,0.2,0.05,13528,13494,694,1,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.984,0.7702127659574468,56,0.9642857142857143,0,0.0,0,0.0,19,1.0,1.2851323822735803,1.1294518890173295,26.405403926308217,27.690536308581795,1.2851323822735803,0.9678122886694228,0.27508034035704626,E_all_deployable,hgb,0.2,0.05,13528,13494,665,1,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.764,0.6263736263736264,114,0.5964912280701754,38,0.6842105263157895,23,0.5652173913043478,36,0.8611111111111112,0.6302609595346899,0.48926602046970963,36.034125584802794,36.664386544337475,0.6302609595346899,0.8795189785013952,0.49009101670099114,E_all_deployable,hgb,0.2,0.05,13528,13494,670,1,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.912,0.6428571428571429,95,0.7894736842105263,1,0.0,1,0.0,35,1.0,0.7191698909080398,0.5700671293084865,32.400164474925866,33.11933436583391,0.7191698909080398,0.9179100827378076,0.3923013335252562,E_all_deployable,hgb,0.2,0.05,13528,13494,674,1,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.76,0.5316455696202531,114,0.6491228070175439,210,0.7428571428571429,101,0.6435643564356436,162,0.7716049382716049,0.22631756035934913,0.16050096825026883,41.507470099469764,41.73378765982912,0.22631756035934913,0.7197970176734703,0.49109128596236507,E_all_deployable,hgb,0.2,0.05,13528,13494,696,1,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.972,0.6355555555555555,88,0.9318181818181818,1,1.0,0,0.0,17,1.0,0.702916259624621,0.5741961161862263,27.08071206972368,27.783628329348304,0.702916259624621,0.9138061370824897,0.24396688084581972,E_all_deployable,hgb,0.2,0.05,13528,13494,672,1,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.8505154639175257,0.5918367346938775,85,0.7058823529411765,53,0.7924528301886793,27,0.5925925925925926,56,0.8571428571428571,0.5041543568805644,0.362691528867158,34.71798953204058,35.22214388892114,0.5041543568805644,0.8734046990851105,0.38851152543916606,E_all_deployable,hgb,0.2,0.05,13528,13494,729,1,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.7666666666666667,0.726027397260274,78,0.5128205128205128,57,0.6842105263157895,24,0.5416666666666666,54,0.7962962962962963,0.5468478108145911,0.43517230459114203,34.29958402571659,34.84643183653119,0.5468478108145911,0.910723804792393,0.5632255096572357,E_all_deployable,hgb,0.2,0.05,13528,13494,715,1,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8228571428571428,0.5968992248062015,78,0.6666666666666666,25,0.84,14,0.8571428571428571,32,0.875,0.5064260175965821,0.38804106478902245,33.36342088468563,33.86984690228221,0.5064260175965821,0.9068762171644152,0.5310323776406316,E_all_deployable,hgb,0.2,0.05,13528,13494,749,1,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.8101694915254237,0.6636363636363637,113,0.6548672566371682,102,0.6274509803921569,53,0.5094339622641509,94,0.7340425531914894,0.7518808385775975,0.6110722403762209,35.33099180379889,36.08287264237648,0.7518808385775975,0.8935012915966165,0.4497521346085988,E_all_deployable,hgb,0.2,0.05,13528,13494,635,1,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.873015873015873,0.56,57,0.7719298245614035,13,0.9230769230769231,7,0.8571428571428571,14,1.0,0.40469946009275426,0.2621414194627364,32.191858775186596,32.59655823527935,0.40469946009275426,0.8239833204283871,0.3673621561429259,E_all_deployable,hgb,0.2,0.05,13528,13494,788,1,airlight_bin,airlight_bin=A>=0.95,874,126
188,172,16,0.7553191489361702,0.5725190839694656,91,0.6153846153846154,56,0.7142857142857143,34,0.6470588235294118,60,0.85,0.46604212176523857,0.33736823738722926,34.817413776827486,35.28345589859272,0.46604212176523857,0.868202152969968,0.5069978022399859,E_all_deployable,hgb,0.2,0.05,13528,13494,732,1,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,173,26,0.7989949748743719,0.7101449275362319,72,0.5555555555555556,50,0.66,26,0.46153846153846156,45,0.8,0.726429500934342,0.5902129167324787,33.93655153577519,34.66298103670953,0.726429500934342,0.934672545241837,0.5458138718953025,E_all_deployable,hgb,0.2,0.05,13528,13494,731,1,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,182,17,0.8190954773869347,0.631578947368421,86,0.6511627906976745,32,0.625,14,0.42857142857142855,28,0.8214285714285714,0.5166999115557133,0.4066909791447408,33.177425613676775,33.6941255252325,0.5166999115557133,0.9019206927747097,0.5178121503232802,E_all_deployable,hgb,0.2,0.05,13528,13494,722,1,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,183,13,0.7602040816326531,0.7112676056338029,74,0.5540540540540541,89,0.5617977528089888,39,0.358974358974359,108,0.7037037037037037,0.7003321588018098,0.5596952713267966,37.25265986824386,37.952992027045674,0.7003321588018098,0.9094475529238686,0.4567642662201476,E_all_deployable,hgb,0.2,0.05,13528,13494,721,1,beta_bin,beta_bin=beta<0.8,804,196
218,194,24,0.8486238532110092,0.6325301204819277,88,0.6931818181818182,23,0.7391304347826086,12,0.5833333333333334,9,0.8888888888888888,0.5117692936275205,0.40489355506595787,32.352025138854216,32.86379443248174,0.5117692936275205,0.8895853705057928,0.387313078549738,E_all_deployable,hgb,0.2,0.05,13528,13494,710,1,beta_bin,beta_bin=beta>=1.7,782,218
204,196,8,0.9852941176470589,0.6994818652849741,60,0.9666666666666667,0,0.0,0,0.0,64,0.984375,1.0386190839589122,0.872331176460286,30.46849267385541,31.50711175781432,1.0386190839589122,0.946229828981072,0.1545735916299069,E_all_deployable,hgb,0.2,0.05,13528,13494,708,1,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9732142857142857,0.7428571428571429,30,0.9,5,1.0,3,1.0,12,1.0,1.3006307745544494,1.0017525436123493,29.89198004352979,31.192610818084237,1.3006307745544494,0.9612617145753839,0.3712167068819696,E_all_deployable,hgb,0.2,0.05,13528,13494,796,1,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.8659003831417624,0.398989898989899,149,0.7986577181208053,159,0.8805031446540881,87,0.8390804597701149,120,0.9,0.0838427194770924,0.03371270094420092,39.837928112677155,39.921770832154245,0.0838427194770924,0.38121293812538304,0.2600146774732962,E_all_deployable,hgb,0.2,0.05,13528,13494,674,1,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,0.9949238578680203,0.6648351648351648,62,0.9838709677419355,0,0.0,0,0.0,5,1.0,0.7468153312998915,0.61948927140171,29.13097007984319,29.877785411143087,0.7468153312998915,0.9105173313032375,0.24130106052772074,E_all_deployable,hgb,0.2,0.05,13528,13494,721,1,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.831858407079646,0.4967741935483871,110,0.7090909090909091,86,0.8953488372093024,35,0.7714285714285715,49,0.9591836734693877,0.16876257499705175,0.1243837514079243,37.85682939712761,38.02559197212466,0.16876257499705175,0.74079452680987,0.3791908524023716,E_all_deployable,hgb,0.2,0.05,13528,13494,717,1,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.912,0.5343137254901961,115,0.8260869565217391,14,0.7142857142857143,11,0.6363636363636364,0,0.0,0.774356874862428,0.5973106707868212,30.908283717754124,31.682640592616554,0.774356874862428,0.8986050217369836,0.36543055296033256,E_all_deployable,hgb,0.2,0.05,13528,13494,680,1,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.768,0.6705882352941176,94,0.5957446808510638,152,0.6907894736842105,68,0.5441176470588235,250,0.768,0.353210002409994,0.2878356826972959,38.83344644305326,39.186656445463264,0.353210002409994,0.8222165594023112,0.4150747492642954,E_all_deployable,hgb,0.2,0.05,13528,13494,687,1,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.84,0.6482412060301508,103,0.6796116504854369,14,0.6428571428571429,8,0.625,0,0.0,0.709350879224842,0.5885916252398438,32.28502827506557,32.99437915429041,0.709350879224842,0.917925867916213,0.3968645718477983,E_all_deployable,hgb,0.2,0.05,13528,13494,669,1,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.768,0.68,99,0.5656565656565656,70,0.5428571428571428,38,0.34210526315789475,0,0.0,0.44085725126152664,0.3474685168745414,34.99571379304915,35.43657104431068,0.44085725126152664,0.848406712069776,0.4957127265603213,E_all_deployable,hgb,0.2,0.05,13528,13494,676,1,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.884,0.6439024390243903,99,0.7373737373737373,61,0.819672131147541,33,0.696969696969697,59,0.8813559322033898,0.6968334442898932,0.5563441002422178,33.84071671144422,34.53755015573411,0.6968334442898932,0.9072598623025151,0.47734879004846575,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,671,0,random,random_1,750,250
250,219,31,0.852,0.5945945945945946,102,0.7352941176470589,52,0.7307692307692307,19,0.42105263157894735,66,0.8181818181818182,0.5193197828803525,0.4037687988389096,34.29031846921945,34.8096382520998,0.5193197828803525,0.8649247278144412,0.40525966282042836,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,685,0,random,random_2,750,250
250,227,23,0.884,0.6019900497512438,105,0.7619047619047619,65,0.8,34,0.7058823529411765,60,0.8333333333333334,0.676966607248943,0.5407195395840351,34.13535826605321,34.81232487330215,0.676966607248943,0.9125424440239996,0.4779806319542833,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,677,0,random,random_3,750,250
250,230,20,0.796,0.43243243243243246,142,0.7394366197183099,0,0.0,0,0.0,36,0.8055555555555556,0.16708709648991396,0.11486013973331304,36.55675585116884,36.72384294765876,0.16708709648991396,0.6024468906551955,0.3415193136890302,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,674,0,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.976,0.6126126126126126,88,0.9772727272727273,0,0.0,0,0.0,43,1.0,0.6945005741713415,0.5658803118551567,32.06365707295534,32.75815764712668,0.6945005741713415,0.8962974902985017,0.23208084447091448,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,679,0,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.88,0.45054945054945056,125,0.8,250,0.88,125,0.8,152,0.9078947368421053,0.08809742032706021,0.042430634812169035,41.996655378489706,42.084752798816766,0.08809742032706021,0.43260445881782333,0.12666862565925355,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,694,0,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.996,0.7647058823529411,56,1.0,0,0.0,0,0.0,19,1.0,1.2892534293053695,1.1383119053969804,26.405403926308217,27.694657355613586,1.2892534293053695,0.9709157821418184,0.14300709046948884,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,665,0,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.816,0.5824742268041238,114,0.7105263157894737,38,0.7368421052631579,23,0.6956521739130435,36,0.9444444444444444,0.6072854346864653,0.4613680590145148,36.034125584802794,36.641411019489254,0.6072854346864653,0.8474570050611197,0.48110477309873334,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,670,0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.932,0.616822429906542,95,0.8631578947368421,1,1.0,1,1.0,35,1.0,0.7051941904441774,0.5555217764230533,32.400164474925866,33.10535866537005,0.7051941904441774,0.9000722442363858,0.3797417903117584,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,674,0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.84,0.5144508670520231,114,0.7368421052631579,210,0.819047619047619,101,0.7128712871287128,162,0.845679012345679,0.23802574153525768,0.16576445807444196,41.507470099469764,41.745495841005024,0.23802574153525768,0.7570345783798439,0.38512050095269657,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,696,0,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.988,0.6244541484716157,88,0.9772727272727273,1,1.0,0,0.0,17,1.0,0.7006162644914267,0.5728000320589925,27.08071206972368,27.78132833421511,0.7006162644914267,0.9108160943296086,0.1860777459707018,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,672,0,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.9329896907216495,0.5432098765432098,85,0.8705882352941177,53,0.8301886792452831,27,0.7037037037037037,56,0.9464285714285714,0.48954030847166025,0.35233221499604483,34.71798953204058,35.207529840512244,0.48954030847166025,0.8480870986740563,0.3610441080475285,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,729,0,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.8428571428571429,0.6708074534161491,78,0.6794871794871795,57,0.7543859649122807,24,0.5833333333333334,54,0.8888888888888888,0.5327444527492153,0.4174370100981981,34.29958402571659,34.83232847846581,0.5327444527492153,0.8872359830188806,0.5666539793399096,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,715,0,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8685714285714285,0.5588235294117647,78,0.7692307692307693,25,0.8,14,0.8571428571428571,32,0.84375,0.49311617979398187,0.3693624229376496,33.36342088468563,33.85653706447962,0.49311617979398187,0.8830417873798277,0.46600920954968983,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,749,0,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.864406779661017,0.6266094420600858,113,0.7699115044247787,102,0.7843137254901961,53,0.660377358490566,94,0.851063829787234,0.7341788830972689,0.5971045710245474,35.33099180379889,36.06517068689615,0.7341788830972689,0.8724650857592908,0.41165349328996576,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,635,0,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.9126984126984127,0.5377358490566038,57,0.8596491228070176,13,1.0,7,1.0,14,1.0,0.40525884585757466,0.2664139541143869,32.191858775186596,32.59711762104417,0.40525884585757466,0.825122250882585,0.2717882130194206,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,788,0,airlight_bin,airlight_bin=A>=0.95,874,126
188,172,16,0.8776595744680851,0.5131578947368421,91,0.8131868131868132,56,0.8035714285714286,34,0.7941176470588235,60,0.9166666666666666,0.4457315317494575,0.3096024196878017,34.817413776827486,35.263145308576945,0.4457315317494575,0.8303650194658121,0.4588656300902145,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,732,0,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,173,26,0.8793969849246231,0.6513157894736842,72,0.7361111111111112,50,0.82,26,0.6923076923076923,45,0.8666666666666667,0.7173492858614298,0.5780831950211864,33.93655153577519,34.653900821636626,0.7173492858614298,0.9229893361725108,0.4613473581012385,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,731,0,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,182,17,0.9195979899497487,0.5654761904761905,86,0.8488372093023255,32,0.84375,14,0.7142857142857143,28,0.9285714285714286,0.5015651237414269,0.3895299946177606,33.177425613676775,33.67899073741821,0.5015651237414269,0.8755023056119173,0.45966559084372577,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,722,0,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,183,13,0.8061224489795918,0.6622516556291391,74,0.6891891891891891,89,0.6067415730337079,39,0.46153846153846156,108,0.7222222222222222,0.6708746567447595,0.5211666398174576,37.25265986824386,37.92353452498862,0.6708746567447595,0.8711942001050162,0.4150743296775411,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,721,0,beta_bin,beta_bin=beta<0.8,804,196
218,194,24,0.8577981651376146,0.6047904191616766,88,0.75,23,0.9130434782608695,12,0.8333333333333334,9,0.8888888888888888,0.4921311812102611,0.38459637608050706,32.352025138854216,32.84415632006447,0.4921311812102611,0.855449329660292,0.35343131055309346,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,710,0,beta_bin,beta_bin=beta>=1.7,782,218
204,196,8,1.0,0.6938775510204082,60,1.0,0,0.0,0,0.0,64,1.0,1.0343826270938339,0.8664064254551824,30.46849267385541,31.50287530094924,1.0343826270938339,0.9423702216266134,0.17136005160555615,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,708,0,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9732142857142857,0.7428571428571429,30,0.9,5,1.0,3,1.0,12,0.9166666666666666,1.2987918386213622,1.0005725418662854,29.89198004352979,31.19077188215115,1.2987918386213622,0.9599026057932322,0.30293040894957557,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,796,0,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.8888888888888888,0.3872549019607843,149,0.8389261744966443,159,0.9182389937106918,87,0.8735632183908046,120,0.9333333333333333,0.0755972396291796,0.027313163745090886,39.837928112677155,39.91352535230634,0.0755972396291796,0.3437226990362837,0.31014199834430617,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,674,0,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,1.0,0.6612021857923497,62,1.0,0,0.0,0,0.0,5,1.0,0.7442064591501355,0.6166383827543516,29.13097007984319,29.875176538993326,0.7442064591501355,0.907336594100946,0.15679351737301234,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,721,0,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.8982300884955752,0.4578313253012048,110,0.8181818181818182,86,0.9534883720930233,35,0.9142857142857143,49,0.9795918367346939,0.15570619902787997,0.11612276684539401,37.85682939712761,38.012535596155494,0.15570619902787997,0.6834826977025971,0.2572542438731659,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,717,0,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.944,0.5142857142857142,115,0.8869565217391304,14,1.0,11,1.0,0,0.0,0.7623074043640377,0.5858580595310741,30.908283717754124,31.670591122118168,0.7623074043640377,0.8846221734526589,0.3563146247987308,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,680,0,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.848,0.6310160427807486,94,0.7340425531914894,152,0.7894736842105263,68,0.6764705882352942,250,0.848,0.3598613553471904,0.2806313025945612,38.83344644305326,39.193307798400454,0.3598613553471904,0.8376998483524469,0.43645788206240216,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,687,0,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.848,0.635,103,0.7087378640776699,14,0.6428571428571429,8,0.625,0,0.0,0.7015386426927157,0.58146974951163,32.28502827506557,32.986566917758275,0.7015386426927157,0.907816549370002,0.41105975923967214,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,669,0,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.852,0.6205128205128205,99,0.7474747474747475,70,0.7,38,0.5789473684210527,0,0.0,0.42742536824143995,0.32877297431279634,34.99571379304915,35.42313916129059,0.42742536824143995,0.8225577560247785,0.4180088343684254,E_all_deployable_shuffled,hgb,0.2,0.05,13528,13494,676,0,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.552,1.0,99,0.0,61,0.3442622950819672,33,0.0,59,0.4915254237288136,0.7622223694058521,0.6259793230608725,33.84071671144422,34.60293908085007,0.7622223694058521,0.9923946210930737,0.5880347101728052,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,671,0,random,random_1,750,250
250,219,31,0.524,1.0,102,0.0,52,0.5,19,0.0,66,0.5909090909090909,0.5933249545883847,0.48925817932988214,34.29031846921945,34.88364342380784,0.5933249545883847,0.9881800034779488,0.5657841653676793,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,685,0,random,random_2,750,250
250,227,23,0.516,1.0,105,0.0,65,0.35384615384615387,34,0.0,60,0.48333333333333334,0.734305477538844,0.6014551836558256,34.13535826605321,34.86966374359205,0.734305477538844,0.9898345176235472,0.5986553508939993,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,677,0,random,random_3,750,250
250,230,20,0.376,1.0,142,0.0,0,0.0,0,0.0,36,0.5,0.27030394004430536,0.2218256395273949,36.55675585116884,36.82705979121315,0.27030394004430536,0.9746040935086214,0.7149555756309078,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,674,0,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.58,1.0,88,0.0,0,0.0,0,0.0,43,0.7441860465116279,0.7681544159128932,0.6496783191988075,32.06365707295534,32.83181148886823,0.7681544159128932,0.9913524923516879,0.5658165625208395,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,679,0,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.416,1.0,125,0.0,250,0.416,125,0.0,152,0.45394736842105265,0.19520405129094048,0.16458947103226063,41.996655378489706,42.19185942978064,0.19520405129094048,0.95855409448153,0.7428646748668725,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22518,694,0,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.752,1.0,56,0.0,0,0.0,0,0.0,19,0.9473684210526315,1.3248955412317165,1.1762197575278368,26.405403926308217,27.730299467539933,1.3248955412317165,0.9977572767553331,0.5079350590552735,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,665,0,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.508,1.0,114,0.0,38,0.39473684210526316,23,0.0,36,0.6388888888888888,0.7121420074069201,0.5744267990907912,36.034125584802794,36.74626759220971,0.7121420074069201,0.9937826568932407,0.5859753348409643,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,670,0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.584,1.0,95,0.0,1,0.0,1,0.0,35,0.7714285714285715,0.7793525590567625,0.6353867024041999,32.400164474925866,33.179517033982634,0.7793525590567625,0.9947240297594576,0.5372279953194246,Z_diagnostic_leakage,hgb,0.2,0.05,22575,22519,674,0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
