loss:0.24143 | L1:0.10931 | CR:0.13213 | step :201/50000 | lr :0.0001000 | time_used :0.9
loss:0.23630 | L1:0.10096 | CR:0.13534 | step :202/50000 | lr :0.0001000 | time_used :0.9
loss:0.22426 | L1:0.09600 | CR:0.12826 | step :203/50000 | lr :0.0001000 | time_used :0.9
loss:0.20745 | L1:0.07537 | CR:0.13208 | step :204/50000 | lr :0.0001000 | time_used :0.9
loss:0.22530 | L1:0.09111 | CR:0.13419 | step :205/50000 | lr :0.0001000 | time_used :0.9
loss:0.24986 | L1:0.11929 | CR:0.13057 | step :206/50000 | lr :0.0001000 | time_used :0.9
loss:0.25193 | L1:0.12054 | CR:0.13139 | step :207/50000 | lr :0.0001000 | time_used :0.9
loss:0.23995 | L1:0.10776 | CR:0.13219 | step :208/50000 | lr :0.0001000 | time_used :0.9
loss:0.24461 | L1:0.10811 | CR:0.13649 | step :209/50000 | lr :0.0001000 | time_used :0.9
loss:0.22762 | L1:0.09537 | CR:0.13225 | step :210/50000 | lr :0.0001000 | time_used :0.9
loss:0.20019 | L1:0.07302 | CR:0.12717 | step :211/50000 | lr :0.0001000 | time_used :0.9
loss:0.23342 | L1:0.10317 | CR:0.13025 | step :212/50000 | lr :0.0001000 | time_used :0.9
loss:0.22579 | L1:0.09714 | CR:0.12865 | step :213/50000 | lr :0.0001000 | time_used :0.9
loss:0.23389 | L1:0.09809 | CR:0.13580 | step :214/50000 | lr :0.0001000 | time_used :0.9
loss:0.22631 | L1:0.09743 | CR:0.12888 | step :215/50000 | lr :0.0001000 | time_used :0.9
loss:0.23419 | L1:0.10475 | CR:0.12944 | step :216/50000 | lr :0.0001000 | time_used :0.9
loss:0.23817 | L1:0.10529 | CR:0.13288 | step :217/50000 | lr :0.0001000 | time_used :0.9
loss:0.21648 | L1:0.08364 | CR:0.13284 | step :218/50000 | lr :0.0001000 | time_used :0.9
loss:0.20153 | L1:0.07579 | CR:0.12574 | step :219/50000 | lr :0.0001000 | time_used :0.9
loss:0.23817 | L1:0.10053 | CR:0.13764 | step :220/50000 | lr :0.0001000 | time_used :0.9
loss:0.28624 | L1:0.15860 | CR:0.12765 | step :221/50000 | lr :0.0001000 | time_used :0.9
loss:0.24006 | L1:0.10663 | CR:0.13343 | step :222/50000 | lr :0.0001000 | time_used :1.0
loss:0.24715 | L1:0.11046 | CR:0.13669 | step :223/50000 | lr :0.0001000 | time_used :1.0
loss:0.25589 | L1:0.12006 | CR:0.13583 | step :224/50000 | lr :0.0001000 | time_used :1.0
loss:0.23698 | L1:0.10071 | CR:0.13628 | step :225/50000 | lr :0.0001000 | time_used :1.0
